n,x_q31_in,y_float,y_fixed,err
4314,4.9537459249e-01,4.9537459249e-01,4.9537459249e-01,0.0000000000e+00
4315,4.9563981546e-01,4.9563981546e-01,4.9563981546e-01,0.0000000000e+00
4316,4.9589726608e-01,4.9589726608e-01,4.9589726608e-01,0.0000000000e+00
4317,4.9614693783e-01,4.9614693783e-01,4.9614693783e-01,0.0000000000e+00
4318,4.9638882466e-01,4.9638882466e-01,4.9638882466e-01,0.0000000000e+00
4319,4.9662292050e-01,4.9662292050e-01,4.9662292050e-01,0.0000000000e+00
4320,4.9684921931e-01,4.9684921931e-01,4.9684921931e-01,0.0000000000e+00
4321,4.9706771504e-01,4.9706771504e-01,4.9706771504e-01,0.0000000000e+00
4322,4.9727840256e-01,4.9727840256e-01,4.9727840256e-01,0.0000000000e+00
4323,4.9748127628e-01,4.9748127628e-01,4.9748127628e-01,0.0000000000e+00
4324,4.9767633015e-01,4.9767633015e-01,4.9767633015e-01,5.5511151231e-17
4325,4.9786355905e-01,4.9786355905e-01,4.9786355905e-01,0.0000000000e+00
4326,4.9804295832e-01,4.9804295832e-01,4.9804295832e-01,0.0000000000e+00
4327,4.9821452191e-01,4.9821452191e-01,4.9821452191e-01,0.0000000000e+00
4328,4.9837824563e-01,4.9837824563e-01,4.9837824563e-01,0.0000000000e+00
4329,4.9853412481e-01,4.9853412481e-01,4.9853412481e-01,0.0000000000e+00
4330,4.9868215341e-01,4.9868215341e-01,4.9868215341e-01,0.0000000000e+00
4331,4.9882232817e-01,4.9882232817e-01,4.9882232817e-01,-1.1102230246e-16
4332,4.9895464443e-01,4.9895464443e-01,4.9895464443e-01,-5.5511151231e-17
4333,4.9907909706e-01,4.9907909706e-01,4.9907909706e-01,-5.5511151231e-17
4334,4.9919568235e-01,4.9919568235e-01,4.9919568235e-01,-1.1102230246e-16
4335,4.9930439610e-01,4.9930439610e-01,4.9930439610e-01,-5.5511151231e-17
4336,4.9940523459e-01,4.9940523459e-01,4.9940523459e-01,-2.2204460493e-16
4337,4.9949819362e-01,4.9949819362e-01,4.9949819362e-01,0.0000000000e+00
4338,4.9958326900e-01,4.9958326900e-01,4.9958326900e-01,0.0000000000e+00
4339,4.9966045842e-01,4.9966045842e-01,4.9966045842e-01,0.0000000000e+00
4340,4.9972975720e-01,4.9972975720e-01,4.9972975720e-01,0.0000000000e+00
4341,4.9979116209e-01,4.9979116209e-01,4.9979116209e-01,0.0000000000e+00
4342,4.9984467030e-01,4.9984467030e-01,4.9984467030e-01,0.0000000000e+00
4343,4.9989027856e-01,4.9989027856e-01,4.9989027856e-01,0.0000000000e+00
4344,4.9992798408e-01,4.9992798408e-01,4.9992798408e-01,0.0000000000e+00
4345,4.9995778315e-01,4.9995778315e-01,4.9995778315e-01,0.0000000000e+00
4346,4.9997967388e-01,4.9997967388e-01,4.9997967388e-01,0.0000000000e+00
4347,4.9999365350e-01,4.9999365350e-01,4.9999365350e-01,0.0000000000e+00
4348,4.9999971921e-01,4.9999971921e-01,4.9999971921e-01,0.0000000000e+00
4349,4.9999786867e-01,4.9999786867e-01,4.9999786867e-01,0.0000000000e+00
4350,4.9998809956e-01,4.9998809956e-01,4.9998809956e-01,0.0000000000e+00
4351,4.9997041002e-01,4.9997041002e-01,4.9997041002e-01,0.0000000000e+00
4352,4.9994479818e-01,4.9994479818e-01,4.9994479818e-01,0.0000000000e+00
4353,4.9991126126e-01,4.9991126126e-01,4.9991126126e-01,0.0000000000e+00
4354,4.9986979878e-01,4.9986979878e-01,4.9986979878e-01,0.0000000000e+00
4355,4.9982040795e-01,4.9982040795e-01,4.9982040795e-01,0.0000000000e+00
4356,4.9976308830e-01,4.9976308830e-01,4.9976308830e-01,0.0000000000e+00
4357,4.9969783751e-01,4.9969783751e-01,4.9969783751e-01,0.0000000000e+00
4358,4.9962465465e-01,4.9962465465e-01,4.9962465465e-01,0.0000000000e+00
4359,4.9954353925e-01,4.9954353925e-01,4.9954353925e-01,0.0000000000e+00
4360,4.9945448898e-01,4.9945448898e-01,4.9945448898e-01,0.0000000000e+00
4361,4.9935750430e-01,4.9935750430e-01,4.9935750430e-01,0.0000000000e+00
4362,4.9925258383e-01,4.9925258383e-01,4.9925258383e-01,0.0000000000e+00
4363,4.9913972663e-01,4.9913972663e-01,4.9913972663e-01,0.0000000000e+00
4364,4.9901893269e-01,4.9901893269e-01,4.9901893269e-01,0.0000000000e+00
4365,4.9889020156e-01,4.9889020156e-01,4.9889020156e-01,0.0000000000e+00
4366,4.9875353323e-01,4.9875353323e-01,4.9875353323e-01,0.0000000000e+00
4367,4.9860892724e-01,4.9860892724e-01,4.9860892724e-01,0.0000000000e+00
4368,4.9845638312e-01,4.9845638312e-01,4.9845638312e-01,0.0000000000e+00
4369,4.9829590181e-01,4.9829590181e-01,4.9829590181e-01,0.0000000000e+00
4370,4.9812748376e-01,4.9812748376e-01,4.9812748376e-01,0.0000000000e+00
4371,4.9795112852e-01,4.9795112852e-01,4.9795112852e-01,0.0000000000e+00
4372,4.9776683701e-01,4.9776683701e-01,4.9776683701e-01,0.0000000000e+00
4373,4.9757460970e-01,4.9757460970e-01,4.9757460970e-01,0.0000000000e+00
4374,4.9737444753e-01,4.9737444753e-01,4.9737444753e-01,0.0000000000e+00
4375,4.9716635142e-01,4.9716635142e-01,4.9716635142e-01,0.0000000000e+00
4376,4.9695032230e-01,4.9695032230e-01,4.9695032230e-01,0.0000000000e+00
4377,4.9672636157e-01,4.9672636157e-01,4.9672636157e-01,0.0000000000e+00
4378,4.9649447016e-01,4.9649447016e-01,4.9649447016e-01,0.0000000000e+00
4379,4.9625464948e-01,4.9625464948e-01,4.9625464948e-01,0.0000000000e+00
4380,4.9600690138e-01,4.9600690138e-01,4.9600690138e-01,0.0000000000e+00
4381,4.9575122772e-01,4.9575122772e-01,4.9575122772e-01,0.0000000000e+00
4382,4.9548762944e-01,4.9548762944e-01,4.9548762944e-01,0.0000000000e+00
4383,4.9521610886e-01,4.9521610886e-01,4.9521610886e-01,0.0000000000e+00
4384,4.9493666831e-01,4.9493666831e-01,4.9493666831e-01,0.0000000000e+00
4385,4.9464930966e-01,4.9464930966e-01,4.9464930966e-01,0.0000000000e+00
4386,4.9435403524e-01,4.9435403524e-01,4.9435403524e-01,0.0000000000e+00
4387,4.9405084783e-01,4.9405084783e-01,4.9405084783e-01,0.0000000000e+00
4388,4.9373974930e-01,4.9373974930e-01,4.9373974930e-01,0.0000000000e+00
4389,4.9342074292e-01,4.9342074292e-01,4.9342074292e-01,0.0000000000e+00
4390,4.9309383146e-01,4.9309383146e-01,4.9309383146e-01,0.0000000000e+00
4391,4.9275901774e-01,4.9275901774e-01,4.9275901774e-01,0.0000000000e+00
4392,4.9241630454e-01,4.9241630454e-01,4.9241630454e-01,0.0000000000e+00
4393,4.9206569558e-01,4.9206569558e-01,4.9206569558e-01,0.0000000000e+00
4394,4.9170719367e-01,4.9170719367e-01,4.9170719367e-01,0.0000000000e+00
4395,4.9134080252e-01,4.9134080252e-01,4.9134080252e-01,0.0000000000e+00
4396,4.9096652586e-01,4.9096652586e-01,4.9096652586e-01,0.0000000000e+00
4397,4.9058436695e-01,4.9058436695e-01,4.9058436695e-01,0.0000000000e+00
4398,4.9019433046e-01,4.9019433046e-01,4.9019433046e-01,0.0000000000e+00
4399,4.8979641963e-01,4.8979641963e-01,4.8979641963e-01,0.0000000000e+00
4400,4.8939063866e-01,4.8939063866e-01,4.8939063866e-01,0.0000000000e+00
4401,4.8897699174e-01,4.8897699174e-01,4.8897699174e-01,0.0000000000e+00
4402,4.8855548352e-01,4.8855548352e-01,4.8855548352e-01,0.0000000000e+00
4403,4.8812611820e-01,4.8812611820e-01,4.8812611820e-01,0.0000000000e+00
4404,4.8768890044e-01,4.8768890044e-01,4.8768890044e-01,0.0000000000e+00
4405,4.8724383488e-01,4.8724383488e-01,4.8724383488e-01,0.0000000000e+00
4406,4.8679092713e-01,4.8679092713e-01,4.8679092713e-01,0.0000000000e+00
4407,4.8633018089e-01,4.8633018089e-01,4.8633018089e-01,0.0000000000e+00
4408,4.8586160270e-01,4.8586160270e-01,4.8586160270e-01,-1.1102230246e-16
4409,4.8538519675e-01,4.8538519675e-01,4.8538519675e-01,0.0000000000e+00
4410,4.8490096861e-01,4.8490096861e-01,4.8490096861e-01,0.0000000000e+00
4411,4.8440892389e-01,4.8440892389e-01,4.8440892389e-01,0.0000000000e+00
4412,4.8390906863e-01,4.8390906863e-01,4.8390906863e-01,0.0000000000e+00
4413,4.8340140795e-01,4.8340140795e-01,4.8340140795e-01,0.0000000000e+00
4414,4.8288594838e-01,4.8288594838e-01,4.8288594838e-01,0.0000000000e+00
4415,4.8236269504e-01,4.8236269504e-01,4.8236269504e-01,0.0000000000e+00
4416,4.8183165537e-01,4.8183165537e-01,4.8183165537e-01,0.0000000000e+00
4417,4.8129283451e-01,4.8129283451e-01,4.8129283451e-01,0.0000000000e+00
4418,4.8074623896e-01,4.8074623896e-01,4.8074623896e-01,0.0000000000e+00
4419,4.8019187618e-01,4.8019187618e-01,4.8019187618e-01,0.0000000000e+00
4420,4.7962975176e-01,4.7962975176e-01,4.7962975176e-01,-1.1102230246e-16
4421,4.7905987361e-01,4.7905987361e-01,4.7905987361e-01,0.0000000000e+00
4422,4.7848224733e-01,4.7848224733e-01,4.7848224733e-01,0.0000000000e+00
4423,4.7789688082e-01,4.7789688082e-01,4.7789688082e-01,0.0000000000e+00
4424,4.7730378108e-01,4.7730378108e-01,4.7730378108e-01,0.0000000000e+00
4425,4.7670295555e-01,4.7670295555e-01,4.7670295555e-01,0.0000000000e+00
4426,4.7609441169e-01,4.7609441169e-01,4.7609441169e-01,0.0000000000e+00
4427,4.7547815647e-01,4.7547815647e-01,4.7547815647e-01,0.0000000000e+00
4428,4.7485419828e-01,4.7485419828e-01,4.7485419828e-01,0.0000000000e+00
4429,4.7422254458e-01,4.7422254458e-01,4.7422254458e-01,0.0000000000e+00
4430,4.7358320374e-01,4.7358320374e-01,4.7358320374e-01,0.0000000000e+00
4431,4.7293618321e-01,4.7293618321e-01,4.7293618321e-01,5.5511151231e-17
4432,4.7228149138e-01,4.7228149138e-01,4.7228149138e-01,1.1102230246e-16
4433,4.7161913710e-01,4.7161913710e-01,4.7161913710e-01,0.0000000000e+00
4434,4.7094912827e-01,4.7094912827e-01,4.7094912827e-01,0.0000000000e+00
4435,4.7027147328e-01,4.7027147328e-01,4.7027147328e-01,0.0000000000e+00
4436,4.6958618145e-01,4.6958618145e-01,4.6958618145e-01,0.0000000000e+00
4437,4.6889326116e-01,4.6889326116e-01,4.6889326116e-01,0.0000000000e+00
4438,4.6819272218e-01,4.6819272218e-01,4.6819272218e-01,0.0000000000e+00
4439,4.6748457244e-01,4.6748457244e-01,4.6748457244e-01,0.0000000000e+00
4440,4.6676882170e-01,4.6676882170e-01,4.6676882170e-01,0.0000000000e+00
4441,4.6604547976e-01,4.6604547976e-01,4.6604547976e-01,5.5511151231e-17
4442,4.6531455545e-01,4.6531455545e-01,4.6531455545e-01,1.1102230246e-16
4443,4.6457605856e-01,4.6457605856e-01,4.6457605856e-01,0.0000000000e+00
4444,4.6382999932e-01,4.6382999932e-01,4.6382999932e-01,0.0000000000e+00
4445,4.6307638660e-01,4.6307638660e-01,4.6307638660e-01,0.0000000000e+00
4446,4.6231523110e-01,4.6231523110e-01,4.6231523110e-01,0.0000000000e+00
4447,4.6154654305e-01,4.6154654305e-01,4.6154654305e-01,-5.5511151231e-17
4448,4.6077033225e-01,4.6077033225e-01,4.6077033225e-01,-1.1102230246e-16
4449,4.5998660941e-01,4.5998660941e-01,4.5998660941e-01,0.0000000000e+00
4450,4.5919538429e-01,4.5919538429e-01,4.5919538429e-01,0.0000000000e+00
4451,4.5839666855e-01,4.5839666855e-01,4.5839666855e-01,0.0000000000e+00
4452,4.5759047242e-01,4.5759047242e-01,4.5759047242e-01,0.0000000000e+00
4453,4.5677680708e-01,4.5677680708e-01,4.5677680708e-01,0.0000000000e+00
4454,4.5595568279e-01,4.5595568279e-01,4.5595568279e-01,0.0000000000e+00
4455,4.5512711164e-01,4.5512711164e-01,4.5512711164e-01,0.0000000000e+00
4456,4.5429110434e-01,4.5429110434e-01,4.5429110434e-01,5.5511151231e-17
4457,4.5344767207e-01,4.5344767207e-01,4.5344767207e-01,-5.5511151231e-17
4458,4.5259682694e-01,4.5259682694e-01,4.5259682694e-01,-5.5511151231e-17
4459,4.5173858013e-01,4.5173858013e-01,4.5173858013e-01,0.0000000000e+00
4460,4.5087294327e-01,4.5087294327e-01,4.5087294327e-01,1.1102230246e-16
4461,4.4999992894e-01,4.4999992894e-01,4.4999992894e-01,0.0000000000e+00
4462,4.4911954878e-01,4.4911954878e-01,4.4911954878e-01,-1.1102230246e-16
4463,4.4823181443e-01,4.4823181443e-01,4.4823181443e-01,-5.5511151231e-17
4464,4.4733673893e-01,4.4733673893e-01,4.4733673893e-01,-1.1102230246e-16
4465,4.4643433439e-01,4.4643433439e-01,4.4643433439e-01,0.0000000000e+00
4466,4.4552461291e-01,4.4552461291e-01,4.4552461291e-01,-5.5511151231e-17
4467,4.4460758800e-01,4.4460758800e-01,4.4460758800e-01,-1.1102230246e-16
4468,4.4368327130e-01,4.4368327130e-01,4.4368327130e-01,0.0000000000e+00
4469,4.4275167678e-01,4.4275167678e-01,4.4275167678e-01,0.0000000000e+00
4470,4.4181281701e-01,4.4181281701e-01,4.4181281701e-01,1.1102230246e-16
4471,4.4086670456e-01,4.4086670456e-01,4.4086670456e-01,0.0000000000e+00
4472,4.3991335388e-01,4.3991335388e-01,4.3991335388e-01,-1.1102230246e-16
4473,4.3895277753e-01,4.3895277753e-01,4.3895277753e-01,-5.5511151231e-17
4474,4.3798498902e-01,4.3798498902e-01,4.3798498902e-01,-1.1102230246e-16
4475,4.3701000232e-01,4.3701000232e-01,4.3701000232e-01,-1.1102230246e-16
4476,4.3602783093e-01,4.3602783093e-01,4.3602783093e-01,0.0000000000e+00
4477,4.3503848882e-01,4.3503848882e-01,4.3503848882e-01,5.5511151231e-17
4478,4.3404198997e-01,4.3404198997e-01,4.3404198997e-01,1.1102230246e-16
4479,4.3303834880e-01,4.3303834880e-01,4.3303834880e-01,0.0000000000e+00
4480,4.3202757882e-01,4.3202757882e-01,4.3202757882e-01,0.0000000000e+00
4481,4.3100969540e-01,4.3100969540e-01,4.3100969540e-01,0.0000000000e+00
4482,4.2998471204e-01,4.2998471204e-01,4.2998471204e-01,0.0000000000e+00
4483,4.2895264458e-01,4.2895264458e-01,4.2895264458e-01,0.0000000000e+00
4484,4.2791350652e-01,4.2791350652e-01,4.2791350652e-01,0.0000000000e+00
4485,4.2686731322e-01,4.2686731322e-01,4.2686731322e-01,5.5511151231e-17
4486,4.2581408005e-01,4.2581408005e-01,4.2581408005e-01,1.1102230246e-16
4487,4.2475382145e-01,4.2475382145e-01,4.2475382145e-01,1.1102230246e-16
4488,4.2368655279e-01,4.2368655279e-01,4.2368655279e-01,0.0000000000e+00
4489,4.2261228990e-01,4.2261228990e-01,4.2261228990e-01,0.0000000000e+00
4490,4.2153104814e-01,4.2153104814e-01,4.2153104814e-01,0.0000000000e+00
4491,4.2044284288e-01,4.2044284288e-01,4.2044284288e-01,0.0000000000e+00
4492,4.1934768949e-01,4.1934768949e-01,4.1934768949e-01,0.0000000000e+00
4493,4.1824560473e-01,4.1824560473e-01,4.1824560473e-01,0.0000000000e+00
4494,4.1713660350e-01,4.1713660350e-01,4.1713660350e-01,-5.5511151231e-17
4495,4.1602070304e-01,4.1602070304e-01,4.1602070304e-01,0.0000000000e+00
4496,4.1489791824e-01,4.1489791824e-01,4.1489791824e-01,1.1102230246e-16
4497,4.1376826679e-01,4.1376826679e-01,4.1376826679e-01,-5.5511151231e-17
4498,4.1263176408e-01,4.1263176408e-01,4.1263176408e-01,-2.2204460493e-16
4499,4.1148842731e-01,4.1148842731e-01,4.1148842731e-01,-1.1102230246e-16
4500,4.1033827281e-01,4.1033827281e-01,4.1033827281e-01,0.0000000000e+00
4501,4.0918131731e-01,4.0918131731e-01,4.0918131731e-01,0.0000000000e+00
4502,4.0801757807e-01,4.0801757807e-01,4.0801757807e-01,1.1102230246e-16
4503,4.0684707183e-01,4.0684707183e-01,4.0684707183e-01,0.0000000000e+00
4504,4.0566981584e-01,4.0566981584e-01,4.0566981584e-01,0.0000000000e+00
4505,4.0448582778e-01,4.0448582778e-01,4.0448582778e-01,0.0000000000e+00
4506,4.0329512442e-01,4.0329512442e-01,4.0329512442e-01,0.0000000000e+00
4507,4.0209772391e-01,4.0209772391e-01,4.0209772391e-01,0.0000000000e+00
4508,4.0089364303e-01,4.0089364303e-01,4.0089364303e-01,0.0000000000e+00
4509,3.9968290040e-01,3.9968290040e-01,3.9968290040e-01,0.0000000000e+00
4510,3.9846551372e-01,3.9846551372e-01,3.9846551372e-01,0.0000000000e+00
4511,3.9724150021e-01,3.9724150021e-01,3.9724150021e-01,0.0000000000e+00
4512,3.9601087896e-01,3.9601087896e-01,3.9601087896e-01,0.0000000000e+00
4513,3.9477366768e-01,3.9477366768e-01,3.9477366768e-01,0.0000000000e+00
4514,3.9352988498e-01,3.9352988498e-01,3.9352988498e-01,0.0000000000e+00
4515,3.9227954904e-01,3.9227954904e-01,3.9227954904e-01,0.0000000000e+00
4516,3.9102267846e-01,3.9102267846e-01,3.9102267846e-01,0.0000000000e+00
4517,3.8975929236e-01,3.8975929236e-01,3.8975929236e-01,0.0000000000e+00
4518,3.8848940888e-01,3.8848940888e-01,3.8848940888e-01,0.0000000000e+00
4519,3.8721304713e-01,3.8721304713e-01,3.8721304713e-01,0.0000000000e+00
4520,3.8593022665e-01,3.8593022665e-01,3.8593022665e-01,0.0000000000e+00
4521,3.8464096608e-01,3.8464096608e-01,3.8464096608e-01,0.0000000000e+00
4522,3.8334528496e-01,3.8334528496e-01,3.8334528496e-01,0.0000000000e+00
4523,3.8204320241e-01,3.8204320241e-01,3.8204320241e-01,0.0000000000e+00
4524,3.8073473843e-01,3.8073473843e-01,3.8073473843e-01,0.0000000000e+00
4525,3.7941991212e-01,3.7941991212e-01,3.7941991212e-01,0.0000000000e+00
4526,3.7809874304e-01,3.7809874304e-01,3.7809874304e-01,0.0000000000e+00
4527,3.7677125167e-01,3.7677125167e-01,3.7677125167e-01,0.0000000000e+00
4528,3.7543745758e-01,3.7543745758e-01,3.7543745758e-01,0.0000000000e+00
4529,3.7409738079e-01,3.7409738079e-01,3.7409738079e-01,0.0000000000e+00
4530,3.7275104178e-01,3.7275104178e-01,3.7275104178e-01,0.0000000000e+00
4531,3.7139846059e-01,3.7139846059e-01,3.7139846059e-01,0.0000000000e+00
4532,3.7003965769e-01,3.7003965769e-01,3.7003965769e-01,0.0000000000e+00
4533,3.6867465405e-01,3.6867465405e-01,3.6867465405e-01,0.0000000000e+00
4534,3.6730346922e-01,3.6730346922e-01,3.6730346922e-01,0.0000000000e+00
4535,3.6592612509e-01,3.6592612509e-01,3.6592612509e-01,0.0000000000e+00
4536,3.6454264168e-01,3.6454264168e-01,3.6454264168e-01,0.0000000000e+00
4537,3.6315303994e-01,3.6315303994e-01,3.6315303994e-01,0.0000000000e+00
4538,3.6175734177e-01,3.6175734177e-01,3.6175734177e-01,0.0000000000e+00
4539,3.6035556812e-01,3.6035556812e-01,3.6035556812e-01,0.0000000000e+00
4540,3.5894773947e-01,3.5894773947e-01,3.5894773947e-01,0.0000000000e+00
4541,3.5753387818e-01,3.5753387818e-01,3.5753387818e-01,0.0000000000e+00
4542,3.5611400520e-01,3.5611400520e-01,3.5611400520e-01,0.0000000000e+00
4543,3.5468814243e-01,3.5468814243e-01,3.5468814243e-01,0.0000000000e+00
4544,3.5325631127e-01,3.5325631127e-01,3.5325631127e-01,0.0000000000e+00
4545,3.5181853408e-01,3.5181853408e-01,3.5181853408e-01,0.0000000000e+00
4546,3.5037483275e-01,3.5037483275e-01,3.5037483275e-01,0.0000000000e+00
4547,3.4892522870e-01,3.4892522870e-01,3.4892522870e-01,0.0000000000e+00
4548,3.4746974474e-01,3.4746974474e-01,3.4746974474e-01,0.0000000000e+00
4549,3.4600840276e-01,3.4600840276e-01,3.4600840276e-01,0.0000000000e+00
4550,3.4454122558e-01,3.4454122558e-01,3.4454122558e-01,0.0000000000e+00
4551,3.4306823555e-01,3.4306823555e-01,3.4306823555e-01,0.0000000000e+00
4552,3.4158945503e-01,3.4158945503e-01,3.4158945503e-01,0.0000000000e+00
4553,3.4010490682e-01,3.4010490682e-01,3.4010490682e-01,0.0000000000e+00
4554,3.3861461375e-01,3.3861461375e-01,3.3861461375e-01,0.0000000000e+00
4555,3.3711859863e-01,3.3711859863e-01,3.3711859863e-01,0.0000000000e+00
4556,3.3561688522e-01,3.3561688522e-01,3.3561688522e-01,0.0000000000e+00
4557,3.3410949539e-01,3.3410949539e-01,3.3410949539e-01,0.0000000000e+00
4558,3.3259645337e-01,3.3259645337e-01,3.3259645337e-01,0.0000000000e+00
4559,3.3107778197e-01,3.3107778197e-01,3.3107778197e-01,0.0000000000e+00
4560,3.2955350541e-01,3.2955350541e-01,3.2955350541e-01,0.0000000000e+00
4561,3.2802364603e-01,3.2802364603e-01,3.2802364603e-01,0.0000000000e+00
4562,3.2648822851e-01,3.2648822851e-01,3.2648822851e-01,0.0000000000e+00
4563,3.2494727569e-01,3.2494727569e-01,3.2494727569e-01,0.0000000000e+00
4564,3.2340081269e-01,3.2340081269e-01,3.2340081269e-01,0.0000000000e+00
4565,3.2184886234e-01,3.2184886234e-01,3.2184886234e-01,0.0000000000e+00
4566,3.2029144885e-01,3.2029144885e-01,3.2029144885e-01,0.0000000000e+00
4567,3.1872859690e-01,3.1872859690e-01,3.1872859690e-01,0.0000000000e+00
4568,3.1716033071e-01,3.1716033071e-01,3.1716033071e-01,0.0000000000e+00
4569,3.1558667403e-01,3.1558667403e-01,3.1558667403e-01,0.0000000000e+00
4570,3.1400765199e-01,3.1400765199e-01,3.1400765199e-01,0.0000000000e+00
4571,3.1242328882e-01,3.1242328882e-01,3.1242328882e-01,0.0000000000e+00
4572,3.1083360966e-01,3.1083360966e-01,3.1083360966e-01,0.0000000000e+00
4573,3.0923863873e-01,3.0923863873e-01,3.0923863873e-01,0.0000000000e+00
4574,3.0763840070e-01,3.0763840070e-01,3.0763840070e-01,0.0000000000e+00
4575,3.0603292119e-01,3.0603292119e-01,3.0603292119e-01,0.0000000000e+00
4576,3.0442222487e-01,3.0442222487e-01,3.0442222487e-01,0.0000000000e+00
4577,3.0280633736e-01,3.0280633736e-01,3.0280633736e-01,0.0000000000e+00
4578,3.0118528334e-01,3.0118528334e-01,3.0118528334e-01,0.0000000000e+00
4579,2.9955908889e-01,2.9955908889e-01,2.9955908889e-01,0.0000000000e+00
4580,2.9792777868e-01,2.9792777868e-01,2.9792777868e-01,0.0000000000e+00
4581,2.9629137879e-01,2.9629137879e-01,2.9629137879e-01,0.0000000000e+00
4582,2.9464991437e-01,2.9464991437e-01,2.9464991437e-01,0.0000000000e+00
4583,2.9300341196e-01,2.9300341196e-01,2.9300341196e-01,0.0000000000e+00
4584,2.9135189671e-01,2.9135189671e-01,2.9135189671e-01,0.0000000000e+00
4585,2.8969539469e-01,2.8969539469e-01,2.8969539469e-01,0.0000000000e+00
4586,2.8803393245e-01,2.8803393245e-01,2.8803393245e-01,0.0000000000e+00
4587,2.8636753559e-01,2.8636753559e-01,2.8636753559e-01,0.0000000000e+00
4588,2.8469623066e-01,2.8469623066e-01,2.8469623066e-01,0.0000000000e+00
4589,2.8302004375e-01,2.8302004375e-01,2.8302004375e-01,0.0000000000e+00
4590,2.8133900138e-01,2.8133900138e-01,2.8133900138e-01,0.0000000000e+00
4591,2.7965313010e-01,2.7965313010e-01,2.7965313010e-01,0.0000000000e+00
4592,2.7796245646e-01,2.7796245646e-01,2.7796245646e-01,0.0000000000e+00
4593,2.7626700699e-01,2.7626700699e-01,2.7626700699e-01,0.0000000000e+00
4594,2.7456680872e-01,2.7456680872e-01,2.7456680872e-01,0.0000000000e+00
4595,2.7286188863e-01,2.7286188863e-01,2.7286188863e-01,0.0000000000e+00
4596,2.7115227375e-01,2.7115227375e-01,2.7115227375e-01,0.0000000000e+00
4597,2.6943799062e-01,2.6943799062e-01,2.6943799062e-01,0.0000000000e+00
4598,2.6771906717e-01,2.6771906717e-01,2.6771906717e-01,0.0000000000e+00
4599,2.6599552995e-01,2.6599552995e-01,2.6599552995e-01,0.0000000000e+00
4600,2.6426740643e-01,2.6426740643e-01,2.6426740643e-01,0.0000000000e+00
4601,2.6253472408e-01,2.6253472408e-01,2.6253472408e-01,0.0000000000e+00
4602,2.6079751085e-01,2.6079751085e-01,2.6079751085e-01,0.0000000000e+00
4603,2.5905579422e-01,2.5905579422e-01,2.5905579422e-01,0.0000000000e+00
4604,2.5730960118e-01,2.5730960118e-01,2.5730960118e-01,0.0000000000e+00
4605,2.5555896014e-01,2.5555896014e-01,2.5555896014e-01,0.0000000000e+00
