x,y
-1.2218831612e-01,-1.2218831573e-01
-1.2296369190e-01,-1.2296369160e-01
-1.2373806291e-01,-1.2373806257e-01
-1.2451142203e-01,-1.2451142166e-01
-1.2528376216e-01,-1.2528376188e-01
-1.2605507622e-01,-1.2605507579e-01
-1.2682535711e-01,-1.2682535686e-01
-1.2759459776e-01,-1.2759459764e-01
-1.2836279110e-01,-1.2836279068e-01
-1.2912993004e-01,-1.2912992993e-01
-1.2989600753e-01,-1.2989600748e-01
-1.3066101651e-01,-1.3066101633e-01
-1.3142494992e-01,-1.3142494950e-01
-1.3218780073e-01,-1.3218780048e-01
-1.3294956190e-01,-1.3294956181e-01
-1.3371022638e-01,-1.3371022604e-01
-1.3446978716e-01,-1.3446978712e-01
-1.3522823722e-01,-1.3522823714e-01
-1.3598556953e-01,-1.3598556910e-01
-1.3674177710e-01,-1.3674177695e-01
-1.3749685292e-01,-1.3749685278e-01
-1.3825079000e-01,-1.3825078961e-01
-1.3900358136e-01,-1.3900358090e-01
-1.3975522001e-01,-1.3975521969e-01
-1.4050569898e-01,-1.4050569898e-01
-1.4125501130e-01,-1.4125501085e-01
-1.4200315001e-01,-1.4200314973e-01
-1.4275010817e-01,-1.4275010815e-01
-1.4349587882e-01,-1.4349587867e-01
-1.4424045504e-01,-1.4424045477e-01
-1.4498382988e-01,-1.4498382946e-01
-1.4572599643e-01,-1.4572599623e-01
-1.4646694776e-01,-1.4646694763e-01
-1.4720667698e-01,-1.4720667666e-01
-1.4794517718e-01,-1.4794517681e-01
-1.4868244147e-01,-1.4868244110e-01
-1.4941846296e-01,-1.4941846253e-01
-1.5015323478e-01,-1.5015323460e-01
-1.5088675005e-01,-1.5088674985e-01
-1.5161900192e-01,-1.5161900176e-01
-1.5234998352e-01,-1.5234998334e-01
-1.5307968802e-01,-1.5307968762e-01
-1.5380810858e-01,-1.5380810853e-01
-1.5453523836e-01,-1.5453523817e-01
-1.5526107054e-01,-1.5526107047e-01
-1.5598559832e-01,-1.5598559799e-01
-1.5670881489e-01,-1.5670881467e-01
-1.5743071345e-01,-1.5743071306e-01
-1.5815128721e-01,-1.5815128712e-01
-1.5887052940e-01,-1.5887052938e-01
-1.5958843324e-01,-1.5958843287e-01
-1.6030499197e-01,-1.6030499153e-01
-1.6102019884e-01,-1.6102019884e-01
-1.6173404711e-01,-1.6173404688e-01
-1.6244653004e-01,-1.6244652960e-01
-1.6315764090e-01,-1.6315764049e-01
-1.6386737297e-01,-1.6386737255e-01
-1.6457571956e-01,-1.6457571927e-01
-1.6528267395e-01,-1.6528267367e-01
-1.6598822946e-01,-1.6598822922e-01
-1.6669237941e-01,-1.6669237940e-01
-1.6739511712e-01,-1.6739511676e-01
-1.6809643595e-01,-1.6809643572e-01
-1.6879632922e-01,-1.6879632883e-01
-1.6949479031e-01,-1.6949479003e-01
-1.7019181257e-01,-1.7019181233e-01
-1.7088738939e-01,-1.7088738922e-01
-1.7158151415e-01,-1.7158151371e-01
-1.7227418025e-01,-1.7227418022e-01
-1.7296538109e-01,-1.7296538083e-01
-1.7365511009e-01,-1.7365510995e-01
-1.7434336067e-01,-1.7434336059e-01
-1.7503012628e-01,-1.7503012624e-01
-1.7571540036e-01,-1.7571539991e-01
-1.7639917636e-01,-1.7639917601e-01
-1.7708144776e-01,-1.7708144756e-01
-1.7776220802e-01,-1.7776220758e-01
-1.7844145064e-01,-1.7844145047e-01
-1.7911916912e-01,-1.7911916878e-01
-1.7979535697e-01,-1.7979535693e-01
-1.8047000769e-01,-1.8047000747e-01
-1.8114311484e-01,-1.8114311481e-01
-1.8181467193e-01,-1.8181467149e-01
-1.8248467254e-01,-1.8248467240e-01
-1.8315311022e-01,-1.8315311009e-01
-1.8381997854e-01,-1.8381997850e-01
-1.8448527109e-01,-1.8448527064e-01
-1.8514898146e-01,-1.8514898140e-01
-1.8581110326e-01,-1.8581110286e-01
-1.8647163012e-01,-1.8647162989e-01
-1.8713055565e-01,-1.8713055551e-01
-1.8778787350e-01,-1.8778787320e-01
-1.8844357733e-01,-1.8844357692e-01
-1.8909766078e-01,-1.8909766059e-01
-1.8975011756e-01,-1.8975011725e-01
-1.9040094132e-01,-1.9040094130e-01
-1.9105012579e-01,-1.9105012575e-01
-1.9169766466e-01,-1.9169766456e-01
-1.9234355166e-01,-1.9234355120e-01
-1.9298778052e-01,-1.9298778009e-01
-1.9363034499e-01,-1.9363034470e-01
-1.9427123883e-01,-1.9427123852e-01
-1.9491045580e-01,-1.9491045550e-01
-1.9554798970e-01,-1.9554798957e-01
-1.9618383430e-01,-1.9618383422e-01
-1.9681798343e-01,-1.9681798341e-01
-1.9745043089e-01,-1.9745043060e-01
-1.9808117053e-01,-1.9808117021e-01
-1.9871019617e-01,-1.9871019572e-01
-1.9933750169e-01,-1.9933750154e-01
-1.9996308095e-01,-1.9996308070e-01
-2.0058692782e-01,-2.0058692759e-01
-2.0120903622e-01,-2.0120903617e-01
-2.0182940003e-01,-2.0182939991e-01
-2.0244801318e-01,-2.0244801277e-01
-2.0306486961e-01,-2.0306486916e-01
-2.0367996326e-01,-2.0367996302e-01
-2.0429328809e-01,-2.0429328782e-01
-2.0490483807e-01,-2.0490483800e-01
-2.0551460719e-01,-2.0551460702e-01
-2.0612258944e-01,-2.0612258930e-01
-2.0672877884e-01,-2.0672877878e-01
-2.0733316941e-01,-2.0733316895e-01
-2.0793575518e-01,-2.0793575514e-01
-2.0853653022e-01,-2.0853652991e-01
-2.0913548859e-01,-2.0913548814e-01
-2.0973262436e-01,-2.0973262424e-01
-2.1032793163e-01,-2.1032793121e-01
-2.1092140451e-01,-2.1092140442e-01
-2.1151303711e-01,-2.1151303686e-01
-2.1210282357e-01,-2.1210282343e-01
-2.1269075804e-01,-2.1269075759e-01
-2.1327683468e-01,-2.1327683423e-01
-2.1386104766e-01,-2.1386104729e-01
-2.1444339118e-01,-2.1444339072e-01
-2.1502385944e-01,-2.1502385940e-01
-2.1560244666e-01,-2.1560244635e-01
-2.1617914707e-01,-2.1617914690e-01
-2.1675395492e-01,-2.1675395453e-01
-2.1732686447e-01,-2.1732686413e-01
-2.1789787000e-01,-2.1789786965e-01
-2.1846696580e-01,-2.1846696548e-01
-2.1903414617e-01,-2.1903414605e-01
-2.1959940543e-01,-2.1959940530e-01
-2.2016273792e-01,-2.2016273765e-01
-2.2072413799e-01,-2.2072413797e-01
-2.2128360001e-01,-2.2128359973e-01
-2.2184111834e-01,-2.2184111830e-01
-2.2239668739e-01,-2.2239668714e-01
-2.2295030157e-01,-2.2295030113e-01
-2.2350195530e-01,-2.2350195516e-01
-2.2405164302e-01,-2.2405164270e-01
-2.2459935918e-01,-2.2459935909e-01
-2.2514509826e-01,-2.2514509782e-01
-2.2568885474e-01,-2.2568885470e-01
-2.2623062312e-01,-2.2623062273e-01
-2.2677039792e-01,-2.2677039774e-01
-2.2730817367e-01,-2.2730817366e-01
-2.2784394493e-01,-2.2784394491e-01
-2.2837770624e-01,-2.2837770591e-01
-2.2890945219e-01,-2.2890945198e-01
-2.2943917738e-01,-2.2943917708e-01
-2.2996687642e-01,-2.2996687610e-01
-2.3049254393e-01,-2.3049254389e-01
-2.3101617455e-01,-2.3101617442e-01
-2.3153776295e-01,-2.3153776256e-01
-2.3205730380e-01,-2.3205730366e-01
-2.3257479179e-01,-2.3257479165e-01
-2.3309022163e-01,-2.3309022142e-01
-2.3360358803e-01,-2.3360358784e-01
-2.3411488575e-01,-2.3411488533e-01
-2.3462410953e-01,-2.3462410923e-01
-2.3513125415e-01,-2.3513125395e-01
-2.3563631439e-01,-2.3563631438e-01
-2.3613928507e-01,-2.3613928491e-01
-2.3664016101e-01,-2.3664016090e-01
-2.3713893703e-01,-2.3713893676e-01
-2.3763560801e-01,-2.3763560783e-01
-2.3813016881e-01,-2.3813016852e-01
-2.3862261432e-01,-2.3862261418e-01
-2.3911293944e-01,-2.3911293922e-01
-2.3960113911e-01,-2.3960113898e-01
-2.4008720825e-01,-2.4008720787e-01
-2.4057114183e-01,-2.4057114171e-01
-2.4105293482e-01,-2.4105293443e-01
-2.4153258222e-01,-2.4153258186e-01
-2.4201007903e-01,-2.4201007886e-01
-2.4248542027e-01,-2.4248541985e-01
-2.4295860100e-01,-2.4295860063e-01
-2.4342961627e-01,-2.4342961609e-01
-2.4389846116e-01,-2.4389846111e-01
-2.4436513077e-01,-2.4436513055e-01
-2.4482962021e-01,-2.4482961977e-01
-2.4529192461e-01,-2.4529192457e-01
-2.4575203912e-01,-2.4575203890e-01
-2.4620995890e-01,-2.4620995857e-01
-2.4666567915e-01,-2.4666567892e-01
-2.4711919507e-01,-2.4711919483e-01
-2.4757050187e-01,-2.4757050164e-01
-2.4801959479e-01,-2.4801959470e-01
-2.4846646909e-01,-2.4846646888e-01
-2.4891112005e-01,-2.4891112000e-01
-2.4935354296e-01,-2.4935354292e-01
-2.4979373312e-01,-2.4979373300e-01
-2.5023168587e-01,-2.5023168558e-01
-2.5066739656e-01,-2.5066739647e-01
-2.5110086055e-01,-2.5110086054e-01
-2.5153207322e-01,-2.5153207313e-01
-2.5196102999e-01,-2.5196102960e-01
-2.5238772626e-01,-2.5238772621e-01
-2.5281215749e-01,-2.5281215739e-01
-2.5323431913e-01,-2.5323431892e-01
-2.5365420665e-01,-2.5365420664e-01
-2.5407181556e-01,-2.5407181541e-01
-2.5448714136e-01,-2.5448714104e-01
-2.5490017961e-01,-2.5490017934e-01
-2.5531092583e-01,-2.5531092566e-01
-2.5571937562e-01,-2.5571937533e-01
-2.5612552455e-01,-2.5612552417e-01
-2.5652936825e-01,-2.5652936799e-01
-2.5693090233e-01,-2.5693090213e-01
-2.5733012246e-01,-2.5733012240e-01
-2.5772702429e-01,-2.5772702415e-01
-2.5812160351e-01,-2.5812160317e-01
-2.5851385583e-01,-2.5851385575e-01
-2.5890377698e-01,-2.5890377676e-01
-2.5929136270e-01,-2.5929136248e-01
-2.5967660875e-01,-2.5967660872e-01
-2.6005951093e-01,-2.6005951082e-01
-2.6044006503e-01,-2.6044006459e-01
-2.6081826688e-01,-2.6081826678e-01
-2.6119411232e-01,-2.6119411224e-01
-2.6156759723e-01,-2.6156759681e-01
-2.6193871747e-01,-2.6193871722e-01
-2.6230746895e-01,-2.6230746880e-01
-2.6267384760e-01,-2.6267384738e-01
-2.6303784936e-01,-2.6303784922e-01
-2.6339947019e-01,-2.6339947013e-01
-2.6375870608e-01,-2.6375870593e-01
-2.6411555303e-01,-2.6411555288e-01
-2.6447000706e-01,-2.6447000680e-01
-2.6482206422e-01,-2.6482206397e-01
-2.6517172057e-01,-2.6517172018e-01
-2.6551897220e-01,-2.6551897218e-01
-2.6586381521e-01,-2.6586381486e-01
-2.6620624573e-01,-2.6620624540e-01
-2.6654625990e-01,-2.6654625963e-01
-2.6688385389e-01,-2.6688385382e-01
-2.6721902389e-01,-2.6721902378e-01
-2.6755176610e-01,-2.6755176578e-01
-2.6788207676e-01,-2.6788207656e-01
-2.6820995211e-01,-2.6820995193e-01
-2.6853538842e-01,-2.6853538817e-01
-2.6885838199e-01,-2.6885838155e-01
-2.6917892912e-01,-2.6917892881e-01
-2.6949702615e-01,-2.6949702576e-01
-2.6981266944e-01,-2.6981266914e-01
-2.7012585535e-01,-2.7012585523e-01
-2.7043658029e-01,-2.7043657983e-01
-2.7074484067e-01,-2.7074484061e-01
-2.7105063293e-01,-2.7105063247e-01
-2.7135395353e-01,-2.7135395352e-01
-2.7165479895e-01,-2.7165479865e-01
-2.7195316569e-01,-2.7195316553e-01
-2.7224905028e-01,-2.7224904997e-01
-2.7254244925e-01,-2.7254244918e-01
-2.7283335919e-01,-2.7283335896e-01
-2.7312177667e-01,-2.7312177652e-01
-2.7340769831e-01,-2.7340769814e-01
-2.7369112073e-01,-2.7369112056e-01
-2.7397204060e-01,-2.7397204051e-01
-2.7425045458e-01,-2.7425045427e-01
-2.7452635937e-01,-2.7452635905e-01
-2.7479975169e-01,-2.7479975158e-01
-2.7507062828e-01,-2.7507062815e-01
-2.7533898590e-01,-2.7533898549e-01
-2.7560482133e-01,-2.7560482128e-01
-2.7586813139e-01,-2.7586813131e-01
-2.7612891289e-01,-2.7612891281e-01
-2.7638716269e-01,-2.7638716251e-01
-2.7664287767e-01,-2.7664287761e-01
-2.7689605471e-01,-2.7689605439e-01
-2.7714669073e-01,-2.7714669053e-01
-2.7739478267e-01,-2.7739478229e-01
-2.7764032750e-01,-2.7764032735e-01
-2.7788332219e-01,-2.7788332198e-01
-2.7812376375e-01,-2.7812376339e-01
-2.7836164921e-01,-2.7836164879e-01
-2.7859697561e-01,-2.7859697537e-01
-2.7882974004e-01,-2.7882973989e-01
-2.7905993959e-01,-2.7905993955e-01
-2.7928757138e-01,-2.7928757109e-01
-2.7951263254e-01,-2.7951263217e-01
-2.7973512025e-01,-2.7973512001e-01
-2.7995503168e-01,-2.7995503135e-01
-2.8017236405e-01,-2.8017236385e-01
-2.8038711459e-01,-2.8038711427e-01
-2.8059928055e-01,-2.8059928026e-01
-2.8080885922e-01,-2.8080885904e-01
-2.8101584788e-01,-2.8101584781e-01
-2.8122024387e-01,-2.8122024378e-01
-2.8142204453e-01,-2.8142204415e-01
-2.8162124724e-01,-2.8162124706e-01
-2.8181784938e-01,-2.8181784926e-01
-2.8201184836e-01,-2.8201184794e-01
-2.8220324164e-01,-2.8220324125e-01
-2.8239202667e-01,-2.8239202639e-01
-2.8257820094e-01,-2.8257820057e-01
-2.8276176195e-01,-2.8276176192e-01
-2.8294270724e-01,-2.8294270718e-01
-2.8312103436e-01,-2.8312103404e-01
-2.8329674090e-01,-2.8329674061e-01
-2.8346982445e-01,-2.8346982412e-01
-2.8364028264e-01,-2.8364028223e-01
-2.8380811312e-01,-2.8380811308e-01
-2.8397331357e-01,-2.8397331340e-01
-2.8413588167e-01,-2.8413588135e-01
-2.8429581515e-01,-2.8429581504e-01
-2.8445311176e-01,-2.8445311170e-01
-2.8460776926e-01,-2.8460776899e-01
-2.8475978544e-01,-2.8475978505e-01
-2.8490915811e-01,-2.8490915801e-01
-2.8505588513e-01,-2.8505588509e-01
-2.8519996434e-01,-2.8519996395e-01
-2.8534139364e-01,-2.8534139320e-01
-2.8548017094e-01,-2.8548017051e-01
-2.8561629416e-01,-2.8561629402e-01
-2.8574976128e-01,-2.8574976092e-01
-2.8588057027e-01,-2.8588056983e-01
-2.8600871914e-01,-2.8600871889e-01
-2.8613420592e-01,-2.8613420576e-01
-2.8625702866e-01,-2.8625702858e-01
-2.8637718545e-01,-2.8637718502e-01
-2.8649467439e-01,-2.8649467416e-01
-2.8660949360e-01,-2.8660949320e-01
-2.8672164124e-01,-2.8672164120e-01
-2.8683111548e-01,-2.8683111537e-01
-2.8693791453e-01,-2.8693791432e-01
-2.8704203660e-01,-2.8704203619e-01
-2.8714347995e-01,-2.8714347957e-01
-2.8724224286e-01,-2.8724224260e-01
-2.8733832362e-01,-2.8733832343e-01
-2.8743172055e-01,-2.8743172018e-01
-2.8752243200e-01,-2.8752243193e-01
-2.8761045634e-01,-2.8761045588e-01
-2.8769579198e-01,-2.8769579157e-01
-2.8777843732e-01,-2.8777843714e-01
-2.8785839082e-01,-2.8785839071e-01
-2.8793565095e-01,-2.8793565091e-01
-2.8801021620e-01,-2.8801021585e-01
-2.8808208510e-01,-2.8808208508e-01
-2.8815125618e-01,-2.8815125581e-01
-2.8821772802e-01,-2.8821772756e-01
-2.8828149922e-01,-2.8828149894e-01
-2.8834256838e-01,-2.8834256809e-01
-2.8840093416e-01,-2.8840093408e-01
-2.8845659523e-01,-2.8845659504e-01
-2.8850955028e-01,-2.8850955004e-01
-2.8855979802e-01,-2.8855979769e-01
-2.8860733722e-01,-2.8860733705e-01
-2.8865216662e-01,-2.8865216626e-01
-2.8869428504e-01,-2.8869428486e-01
-2.8873369128e-01,-2.8873369098e-01
-2.8877038419e-01,-2.8877038416e-01
-2.8880436265e-01,-2.8880436253e-01
-2.8883562555e-01,-2.8883562516e-01
-2.8886417181e-01,-2.8886417160e-01
-2.8889000037e-01,-2.8888999997e-01
-2.8891311020e-01,-2.8891310981e-01
-2.8893350031e-01,-2.8893350018e-01
-2.8895116972e-01,-2.8895116970e-01
-2.8896611746e-01,-2.8896611743e-01
-2.8897834262e-01,-2.8897834243e-01
-2.8898784430e-01,-2.8898784425e-01
-2.8899462160e-01,-2.8899462149e-01
-2.8899867370e-01,-2.8899867367e-01
-2.8899999975e-01,-2.8899999941e-01
-2.8899859895e-01,-2.8899859870e-01
-2.8899447055e-01,-2.8899447015e-01
-2.8898761378e-01,-2.8898761375e-01
-2.8897802792e-01,-2.8897802765e-01
-2.8896571227e-01,-2.8896571184e-01
-2.8895066617e-01,-2.8895066585e-01
-2.8893288896e-01,-2.8893288877e-01
-2.8891238003e-01,-2.8891237965e-01
-2.8888913878e-01,-2.8888913849e-01
-2.8886316464e-01,-2.8886316437e-01
-2.8883445707e-01,-2.8883445682e-01
-2.8880301555e-01,-2.8880301537e-01
-2.8876883958e-01,-2.8876883956e-01
-2.8873192871e-01,-2.8873192845e-01
-2.8869228249e-01,-2.8869228205e-01
-2.8864990051e-01,-2.8864990035e-01
-2.8860478237e-01,-2.8860478196e-01
-2.8855692772e-01,-2.8855692735e-01
-2.8850633623e-01,-2.8850633604e-01
-2.8845300757e-01,-2.8845300712e-01
-2.8839694147e-01,-2.8839694103e-01
-2.8833813766e-01,-2.8833813732e-01
-2.8827659592e-01,-2.8827659553e-01
-2.8821231603e-01,-2.8821231565e-01
-2.8814529783e-01,-2.8814529767e-01
-2.8807554114e-01,-2.8807554068e-01
-2.8800304585e-01,-2.8800304560e-01
-2.8792781185e-01,-2.8792781150e-01
-2.8784983907e-01,-2.8784983885e-01
-2.8776912745e-01,-2.8776912717e-01
-2.8768567697e-01,-2.8768567694e-01
-2.8759948764e-01,-2.8759948723e-01
-2.8751055949e-01,-2.8751055943e-01
-2.8741889256e-01,-2.8741889214e-01
-2.8732448694e-01,-2.8732448677e-01
-2.8722734274e-01,-2.8722734237e-01
-2.8712746009e-01,-2.8712745989e-01
-2.8702483914e-01,-2.8702483885e-01
-2.8691948010e-01,-2.8691947972e-01
-2.8681138317e-01,-2.8681138298e-01
-2.8670054858e-01,-2.8670054814e-01
-2.8658697661e-01,-2.8658697614e-01
-2.8647066754e-01,-2.8647066746e-01
-2.8635162170e-01,-2.8635162162e-01
-2.8622983942e-01,-2.8622983908e-01
-2.8610532108e-01,-2.8610532079e-01
-2.8597806708e-01,-2.8597806673e-01
-2.8584807784e-01,-2.8584807739e-01
-2.8571535381e-01,-2.8571535368e-01
-2.8557989546e-01,-2.8557989514e-01
-2.8544170331e-01,-2.8544170316e-01
-2.8530077787e-01,-2.8530077776e-01
-2.8515711971e-01,-2.8515711939e-01
-2.8501072941e-01,-2.8501072899e-01
-2.8486160758e-01,-2.8486160748e-01
-2.8470975484e-01,-2.8470975440e-01
-2.8455517188e-01,-2.8455517162e-01
-2.8439785937e-01,-2.8439785913e-01
-2.8423781802e-01,-2.8423781786e-01
-2.8407504859e-01,-2.8407504829e-01
-2.8390955184e-01,-2.8390955180e-01
-2.8374132857e-01,-2.8374132840e-01
-2.8357037959e-01,-2.8357037948e-01
-2.8339670576e-01,-2.8339670552e-01
-2.8322030795e-01,-2.8322030790e-01
-2.8304118706e-01,-2.8304118663e-01
-2.8285934403e-01,-2.8285934357e-01
-2.8267477980e-01,-2.8267477965e-01
-2.8248749536e-01,-2.8248749534e-01
-2.8229749171e-01,-2.8229749156e-01
-2.8210476990e-01,-2.8210476972e-01
-2.8190933098e-01,-2.8190933075e-01
-2.8171117604e-01,-2.8171117604e-01
-2.8151030621e-01,-2.8151030606e-01
-2.8130672261e-01,-2.8130672220e-01
-2.8110042641e-01,-2.8110042633e-01
-2.8089141883e-01,-2.8089141846e-01
-2.8067970107e-01,-2.8067970090e-01
-2.8046527438e-01,-2.8046527412e-01
-2.8024814005e-01,-2.8024813998e-01
-2.8002829936e-01,-2.8002829896e-01
-2.7980575366e-01,-2.7980575338e-01
-2.7958050430e-01,-2.7958050417e-01
-2.7935255266e-01,-2.7935255226e-01
-2.7912190015e-01,-2.7912189998e-01
-2.7888854821e-01,-2.7888854779e-01
-2.7865249830e-01,-2.7865249803e-01
-2.7841375191e-01,-2.7841375163e-01
-2.7817231055e-01,-2.7817231044e-01
-2.7792817578e-01,-2.7792817540e-01
-2.7768134916e-01,-2.7768134885e-01
-2.7743183228e-01,-2.7743183216e-01
-2.7717962678e-01,-2.7717962675e-01
-2.7692473430e-01,-2.7692473400e-01
-2.7666715652e-01,-2.7666715626e-01
-2.7640689514e-01,-2.7640689490e-01
-2.7614395191e-01,-2.7614395181e-01
-2.7587832856e-01,-2.7587832836e-01
-2.7561002689e-01,-2.7561002644e-01
-2.7533904872e-01,-2.7533904836e-01
-2.7506539587e-01,-2.7506539552e-01
-2.7478907021e-01,-2.7478906978e-01
-2.7451007365e-01,-2.7451007348e-01
-2.7422840808e-01,-2.7422840800e-01
-2.7394407547e-01,-2.7394407522e-01
-2.7365707778e-01,-2.7365707746e-01
-2.7336741702e-01,-2.7336741658e-01
-2.7307509520e-01,-2.7307509491e-01
-2.7278011438e-01,-2.7278011432e-01
-2.7248247665e-01,-2.7248247620e-01
-2.7218218410e-01,-2.7218218381e-01
-2.7187923888e-01,-2.7187923854e-01
-2.7157364313e-01,-2.7157364273e-01
-2.7126539906e-01,-2.7126539871e-01
-2.7095450887e-01,-2.7095450880e-01
-2.7064097480e-01,-2.7064097440e-01
-2.7032479912e-01,-2.7032479877e-01
-2.7000598412e-01,-2.7000598377e-01
-2.6968453213e-01,-2.6968453173e-01
-2.6936044549e-01,-2.6936044544e-01
-2.6903372658e-01,-2.6903372630e-01
-2.6870437780e-01,-2.6870437758e-01
-2.6837240157e-01,-2.6837240113e-01
-2.6803780036e-01,-2.6803780021e-01
-2.6770057664e-01,-2.6770057622e-01
-2.6736073292e-01,-2.6736073289e-01
-2.6701827173e-01,-2.6701827161e-01
-2.6667319564e-01,-2.6667319518e-01
-2.6632550724e-01,-2.6632550685e-01
-2.6597520913e-01,-2.6597520895e-01
-2.6562230397e-01,-2.6562230382e-01
-2.6526679442e-01,-2.6526679425e-01
-2.6490868318e-01,-2.6490868302e-01
-2.6454797296e-01,-2.6454797294e-01
-2.6418466652e-01,-2.6418466633e-01
-2.6381876663e-01,-2.6381876646e-01
-2.6345027610e-01,-2.6345027564e-01
-2.6307919774e-01,-2.6307919761e-01
-2.6270553442e-01,-2.6270553423e-01
-2.6232928902e-01,-2.6232928876e-01
-2.6195046445e-01,-2.6195046399e-01
-2.6156906364e-01,-2.6156906318e-01
-2.6118508955e-01,-2.6118508913e-01
-2.6079854517e-01,-2.6079854509e-01
-2.6040943352e-01,-2.6040943339e-01
-2.6001775763e-01,-2.6001775730e-01
-2.5962352058e-01,-2.5962352054e-01
-2.5922672545e-01,-2.5922672544e-01
-2.5882737538e-01,-2.5882737525e-01
-2.5842547350e-01,-2.5842547324e-01
-2.5802102299e-01,-2.5802102266e-01
-2.5761402705e-01,-2.5761402678e-01
-2.5720448891e-01,-2.5720448885e-01
-2.5679241181e-01,-2.5679241167e-01
-2.5637779905e-01,-2.5637779897e-01
-2.5596065392e-01,-2.5596065354e-01
-2.5554097976e-01,-2.5554097956e-01
-2.5511877993e-01,-2.5511877984e-01
-2.5469405780e-01,-2.5469405763e-01
-2.5426681681e-01,-2.5426681666e-01
-2.5383706037e-01,-2.5383706018e-01
-2.5340479195e-01,-2.5340479193e-01
-2.5297001505e-01,-2.5297001470e-01
-2.5253273319e-01,-2.5253273314e-01
-2.5209294989e-01,-2.5209294958e-01
-2.5165066875e-01,-2.5165066868e-01
-2.5120589334e-01,-2.5120589323e-01
-2.5075862729e-01,-2.5075862696e-01
-2.5030887425e-01,-2.5030887406e-01
-2.4985663790e-01,-2.4985663779e-01
-2.4940192193e-01,-2.4940192187e-01
-2.4894473007e-01,-2.4894473003e-01
-2.4848506607e-01,-2.4848506600e-01
-2.4802293371e-01,-2.4802293349e-01
-2.4755833680e-01,-2.4755833670e-01
-2.4709127917e-01,-2.4709127890e-01
-2.4662176466e-01,-2.4662176427e-01
-2.4614979718e-01,-2.4614979699e-01
-2.4567538062e-01,-2.4567538034e-01
-2.4519851892e-01,-2.4519851850e-01
-2.4471921604e-01,-2.4471921567e-01
-2.4423747596e-01,-2.4423747556e-01
-2.4375330271e-01,-2.4375330238e-01
-2.4326670032e-01,-2.4326670030e-01
-2.4277767284e-01,-2.4277767260e-01
-2.4228622439e-01,-2.4228622438e-01
-2.4179235906e-01,-2.4179235892e-01
-2.4129608100e-01,-2.4129608087e-01
-2.4079739438e-01,-2.4079739396e-01
-2.4029630339e-01,-2.4029630329e-01
-2.3979281226e-01,-2.3979281215e-01
-2.3928692522e-01,-2.3928692518e-01
-2.3877864654e-01,-2.3877864610e-01
-2.3826798053e-01,-2.3826798052e-01
-2.3775493151e-01,-2.3775493121e-01
-2.3723950381e-01,-2.3723950377e-01
-2.3672170182e-01,-2.3672170145e-01
-2.3620152994e-01,-2.3620152986e-01
-2.3567899258e-01,-2.3567899223e-01
-2.3515409420e-01,-2.3515409417e-01
-2.3462683927e-01,-2.3462683894e-01
-2.3409723229e-01,-2.3409723211e-01
-2.3356527779e-01,-2.3356527742e-01
-2.3303098033e-01,-2.3303097999e-01
-2.3249434446e-01,-2.3249434400e-01
-2.3195537481e-01,-2.3195537459e-01
-2.3141407599e-01,-2.3141407594e-01
-2.3087045266e-01,-2.3087045224e-01
-2.3032450950e-01,-2.3032450909e-01
-2.2977625120e-01,-2.2977625113e-01
-2.2922568250e-01,-2.2922568209e-01
-2.2867280815e-01,-2.2867280804e-01
-2.2811763293e-01,-2.2811763268e-01
-2.2756016164e-01,-2.2756016161e-01
-2.2700039911e-01,-2.2700039903e-01
-2.2643835020e-01,-2.2643835004e-01
-2.2587401978e-01,-2.2587401932e-01
-2.2530741275e-01,-2.2530741245e-01
-2.2473853405e-01,-2.2473853361e-01
